state,combined_name,company_name,ticker,product_type,product_units,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,aug_2020,sep_2020,oct_2020,nov_2020,dec_2020,jan_2021,feb_2021
TX,"Munson, David M. Inc. (Private)","Munson, David M. Inc.",Private,flared gas,Mcf,,,,,,,,,,214.0,,,,,,,,,,,,,,,,
TX,"Munson, David M. Inc. (Private)","Munson, David M. Inc.",Private,equivalent co2 released,metric tons,,,,,,,,,,11.7,,,,,,,,,,,,,,,,
TX,"Murchison Oil And Gas, Llc (Private)","Murchison Oil And Gas, Llc",Private,flared gas,Mcf,,,,,,2211.0,,,,,,,,,,,,,,,,,,,,
TX,"Murchison Oil And Gas, Llc (Private)","Murchison Oil And Gas, Llc",Private,equivalent co2 released,metric tons,,,,,,121.2,,,,,,,,,,,,,,,,,,,,
TX,"Mustang Drilling, Inc. (Private)","Mustang Drilling, Inc.",Private,flared gas,Mcf,75.0,,2107.0,14863.0,,,,,,,,,,,,,,,,,,,,,,
TX,"Mustang Drilling, Inc. (Private)","Mustang Drilling, Inc.",Private,equivalent co2 released,metric tons,4.1,,115.5,814.5,,,,,,,,,,,,,,,,,,,,,,
TX,"Naumann Oil & Gas, Inc. (Private)","Naumann Oil & Gas, Inc.",Private,flared gas,Mcf,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,,,,,,,,,
TX,"Naumann Oil & Gas, Inc. (Private)","Naumann Oil & Gas, Inc.",Private,equivalent co2 released,metric tons,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,
TX,"Navidad Operating Company, Llc (Private)","Navidad Operating Company, Llc",Private,flared gas,Mcf,,,,,,,,,,,,,4183.0,3052.0,,,,,,,,,,,,
TX,"Navidad Operating Company, Llc (Private)","Navidad Operating Company, Llc",Private,equivalent co2 released,metric tons,,,,,,,,,,,,,229.2,167.2,,,,,,,,,,,,
TX,Neches Transport Inc. (Private),Neches Transport Inc.,Private,flared gas,Mcf,138.0,35.0,111.0,,,1461.0,,,152.0,,73.0,338.0,,,,,,,,,,,,,,
TX,Neches Transport Inc. (Private),Neches Transport Inc.,Private,equivalent co2 released,metric tons,7.6,1.9,6.1,,,80.1,,,8.3,,4.0,18.5,,,,,,,,,,,,,,
TX,Novo Exploration Corporation (Private),Novo Exploration Corporation,Private,flared gas,Mcf,,,,,,,,,,,,,,,,,478.0,,,,,,,,,
TX,Novo Exploration Corporation (Private),Novo Exploration Corporation,Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,,,,26.2,,,,,,,,,
TX,"Oak Energy, Llc (Private)","Oak Energy, Llc",Private,flared gas,Mcf,,,,,,,1727.0,410.0,2375.0,2159.0,1397.0,1009.0,1043.0,1003.0,997.0,991.0,768.0,752.0,770.0,782.0,793.0,25.0,788.0,1004.0,,
TX,"Oak Energy, Llc (Private)","Oak Energy, Llc",Private,equivalent co2 released,metric tons,,,,,,,94.6,22.5,130.2,118.3,76.6,55.3,57.2,55.0,54.6,54.3,42.1,41.2,42.2,42.9,43.5,1.4,43.2,55.0,,
TX,Odum Oil & Gas Co. (Private),Odum Oil & Gas Co.,Private,flared gas,Mcf,,129.0,367.0,329.0,57.0,125.0,,537.0,256.0,301.0,173.0,192.0,,,,,,,,,,,,,,
TX,Odum Oil & Gas Co. (Private),Odum Oil & Gas Co.,Private,equivalent co2 released,metric tons,,7.1,20.1,18.0,3.1,6.9,,29.4,14.0,16.5,9.5,10.5,,,,,,,,,,,,,,
TX,Oilrox Resources Llc (Private),Oilrox Resources Llc,Private,flared gas,Mcf,,,,,,,,,,,,,,1050.0,900.0,900.0,,535.0,900.0,930.0,900.0,900.0,660.0,930.0,,
TX,Oilrox Resources Llc (Private),Oilrox Resources Llc,Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,57.5,49.3,49.3,,29.3,49.3,51.0,49.3,49.3,36.2,51.0,,
TX,"Orla Petco, Inc. (Private)","Orla Petco, Inc.",Private,flared gas,Mcf,1100.0,860.0,780.0,1000.0,1020.0,940.0,920.0,900.0,910.0,960.0,950.0,990.0,1000.0,930.0,1000.0,920.0,770.0,710.0,650.0,250.0,1010.0,870.0,830.0,760.0,,
TX,"Orla Petco, Inc. (Private)","Orla Petco, Inc.",Private,equivalent co2 released,metric tons,60.3,47.1,42.7,54.8,55.9,51.5,50.4,49.3,49.9,52.6,52.1,54.3,54.8,51.0,54.8,50.4,42.2,38.9,35.6,13.7,55.3,47.7,45.5,41.6,,
TX,Osborn Heirs Company (Private),Osborn Heirs Company,Private,flared gas,Mcf,1861.0,943.0,3580.0,2924.0,9191.0,4514.0,6747.0,10961.0,1903.0,1149.0,3219.0,916.0,5093.0,1173.0,4365.0,736.0,2439.0,1452.0,5691.0,2377.0,1252.0,2310.0,2039.0,916.0,,
TX,Osborn Heirs Company (Private),Osborn Heirs Company,Private,equivalent co2 released,metric tons,102.0,51.7,196.2,160.2,503.7,247.4,369.7,600.7,104.3,63.0,176.4,50.2,279.1,64.3,239.2,40.3,133.7,79.6,311.9,130.3,68.6,126.6,111.7,50.2,,
TX,"Otb Operating, Llc (Private)","Otb Operating, Llc",Private,flared gas,Mcf,,,,,,,5457.0,5456.0,5458.0,5458.0,4481.0,4428.0,4342.0,3903.0,3817.0,1529.0,2867.0,3991.0,4530.0,5395.0,4950.0,4640.0,4400.0,4275.0,,
TX,"Otb Operating, Llc (Private)","Otb Operating, Llc",Private,equivalent co2 released,metric tons,,,,,,,299.0,299.0,299.1,299.1,245.6,242.7,237.9,213.9,209.2,83.8,157.1,218.7,248.2,295.6,271.3,254.3,241.1,234.3,,
TX,"Oxbow Petroleum, Llc (Private)","Oxbow Petroleum, Llc",Private,flared gas,Mcf,727.0,337.0,315.0,812.0,1126.0,600.0,1654.0,2731.0,3676.0,3938.0,2211.0,1333.0,2281.0,2542.0,1234.0,1301.0,990.0,1029.0,1502.0,1304.0,51.0,53.0,51.0,48.0,,
TX,"Oxbow Petroleum, Llc (Private)","Oxbow Petroleum, Llc",Private,equivalent co2 released,metric tons,39.8,18.5,17.3,44.5,61.7,32.9,90.6,149.7,201.4,215.8,121.2,73.0,125.0,139.3,67.6,71.3,54.3,56.4,82.3,71.5,2.8,2.9,2.8,2.6,,
TX,"P.O.&G. Operating, Llc (Private)","P.O.&G. Operating, Llc",Private,flared gas,Mcf,2510.0,2264.0,2505.0,2440.0,2506.0,2488.0,2508.0,2509.0,2190.0,2573.0,2573.0,4216.0,2635.0,2623.0,2635.0,2635.0,3247.0,2635.0,2635.0,2632.0,2629.0,2632.0,2561.0,2577.0,,
TX,"P.O.&G. Operating, Llc (Private)","P.O.&G. Operating, Llc",Private,equivalent co2 released,metric tons,137.5,124.1,137.3,133.7,137.3,136.3,137.4,137.5,120.0,141.0,141.0,231.0,144.4,143.7,144.4,144.4,177.9,144.4,144.4,144.2,144.1,144.2,140.3,141.2,,
TX,"Paladin Petroleum Iii, L.L.C. (Private)","Paladin Petroleum Iii, L.L.C.",Private,flared gas,Mcf,1198.0,,,,,,,,,,,,,,,,,,,,,,,,,
TX,"Paladin Petroleum Iii, L.L.C. (Private)","Paladin Petroleum Iii, L.L.C.",Private,equivalent co2 released,metric tons,65.7,,,,,,,,,,,,,,,,,,,,,,,,,
TX,Paleo Oil Company Llc (Private),Paleo Oil Company Llc,Private,flared gas,Mcf,,3881.0,,,,,,,,,,,,,,630.0,,,306.0,5345.0,921.0,6859.0,314.0,191.0,,
TX,Paleo Oil Company Llc (Private),Paleo Oil Company Llc,Private,equivalent co2 released,metric tons,,212.7,,,,,,,,,,,,,,34.5,,,16.8,292.9,50.5,375.9,17.2,10.5,,
TX,Patriot Production Llc (Private),Patriot Production Llc,Private,flared gas,Mcf,7589.0,6855.0,7589.0,7344.0,7589.0,7344.0,7589.0,7589.0,7344.0,7598.0,7344.0,7589.0,7589.0,7100.0,7589.0,7344.0,7589.0,7344.0,1959.0,1469.0,4896.0,7589.0,7100.0,7589.0,,
TX,Patriot Production Llc (Private),Patriot Production Llc,Private,equivalent co2 released,metric tons,415.9,375.7,415.9,402.5,415.9,402.5,415.9,415.9,402.5,416.4,402.5,415.9,415.9,389.1,415.9,402.5,415.9,402.5,107.4,80.5,268.3,415.9,389.1,415.9,,
TX,"Patton, E. N. Oil Company, Inc. (Private)","Patton, E. N. Oil Company, Inc.",Private,flared gas,Mcf,350.0,263.0,257.0,311.0,190.0,333.0,233.0,170.0,230.0,350.0,304.0,358.0,335.0,295.0,208.0,360.0,176.0,221.0,183.0,97.0,111.0,103.0,77.0,229.0,,
TX,"Patton, E. N. Oil Company, Inc. (Private)","Patton, E. N. Oil Company, Inc.",Private,equivalent co2 released,metric tons,19.2,14.4,14.1,17.0,10.4,18.2,12.8,9.3,12.6,19.2,16.7,19.6,18.4,16.2,11.4,19.7,9.6,12.1,10.0,5.3,6.1,5.6,4.2,12.5,,
TX,Peak Operating Llc (Private),Peak Operating Llc,Private,flared gas,Mcf,,,,,,,,,,,,,,,2744.0,14483.0,10478.0,10179.0,4131.0,,,,,,,
TX,Peak Operating Llc (Private),Peak Operating Llc,Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,,150.4,793.7,574.2,557.8,226.4,,,,,,,
TX,Pearl Resources Operating Co.Llc (Private),Pearl Resources Operating Co.Llc,Private,flared gas,Mcf,28.0,32.0,63.0,70.0,,,25.0,28.0,,25.0,22.0,53.0,49.0,49.0,25.0,25.0,25.0,44.0,44.0,52.0,32.0,47.0,26.0,26.0,,
TX,Pearl Resources Operating Co.Llc (Private),Pearl Resources Operating Co.Llc,Private,equivalent co2 released,metric tons,1.5,1.8,3.5,3.8,,,1.4,1.5,,1.4,1.2,2.9,2.7,2.7,1.4,1.4,1.4,2.4,2.4,2.8,1.8,2.6,1.4,1.4,,
TX,"Pearl, Bill H. Productions, Inc. (Private)","Pearl, Bill H. Productions, Inc.",Private,flared gas,Mcf,940.0,732.0,692.0,620.0,860.0,855.0,845.0,848.0,790.0,810.0,851.0,701.0,710.0,890.0,623.0,601.0,290.0,427.0,633.0,590.0,620.0,548.0,457.0,390.0,,
TX,"Pearl, Bill H. Productions, Inc. (Private)","Pearl, Bill H. Productions, Inc.",Private,equivalent co2 released,metric tons,51.5,40.1,37.9,34.0,47.1,46.9,46.3,46.5,43.3,44.4,46.6,38.4,38.9,48.8,34.1,32.9,15.9,23.4,34.7,32.3,34.0,30.0,25.0,21.4,,
TX,"Pecos River Exploration, Llc (Private)","Pecos River Exploration, Llc",Private,flared gas,Mcf,99939.0,11802.0,,61469.0,55403.0,181174.0,223644.0,246232.0,168353.0,190858.0,156922.0,182332.0,186417.0,129945.0,114583.0,27878.0,15364.0,26325.0,13150.0,3137.0,7114.0,2496.0,8281.0,11137.0,,
TX,"Pecos River Exploration, Llc (Private)","Pecos River Exploration, Llc",Private,equivalent co2 released,metric tons,5476.7,646.7,,3368.5,3036.1,9928.3,12255.7,13493.5,9225.7,10459.0,8599.3,9991.8,10215.7,7121.0,6279.1,1527.7,841.9,1442.6,720.6,171.9,389.8,136.8,453.8,610.3,,
TX,Pegasi Operating Inc. (Private),Pegasi Operating Inc.,Private,flared gas,Mcf,40.0,67.0,42.0,45.0,35.0,58.0,30.0,30.0,,60.0,43.0,105.0,57.0,,56.0,,,,,,,,,,,
TX,Pegasi Operating Inc. (Private),Pegasi Operating Inc.,Private,equivalent co2 released,metric tons,2.2,3.7,2.3,2.5,1.9,3.2,1.6,1.6,,3.3,2.4,5.8,3.1,,3.1,,,,,,,,,,,
TX,Perdure Petroleum Llc (Private),Perdure Petroleum Llc,Private,flared gas,Mcf,,,,,,,,,,,,,,,,26331.0,7677.0,11122.0,23363.0,49663.0,1135.0,3048.0,7500.0,3554.0,,
TX,Perdure Petroleum Llc (Private),Perdure Petroleum Llc,Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,,,1442.9,420.7,609.5,1280.3,2721.5,62.2,167.0,411.0,194.8,,
TX,"Peregrine Petroleum Prtnr, Ltd. (Private)","Peregrine Petroleum Prtnr, Ltd.",Private,flared gas,Mcf,,,,,,,,,,,,,7107.0,27443.0,37553.0,3510.0,,,,,,14848.0,41671.0,44258.0,,
TX,"Peregrine Petroleum Prtnr, Ltd. (Private)","Peregrine Petroleum Prtnr, Ltd.",Private,equivalent co2 released,metric tons,,,,,,,,,,,,,389.5,1503.9,2057.9,192.3,,,,,,813.7,2283.6,2425.3,,
TX,"Permian Deep Rock Oil Co., Llc (Private)","Permian Deep Rock Oil Co., Llc",Private,flared gas,Mcf,49037.0,41865.0,19832.0,,,,,,,,,,,,,,,,,,,,,,,
TX,"Permian Deep Rock Oil Co., Llc (Private)","Permian Deep Rock Oil Co., Llc",Private,equivalent co2 released,metric tons,2687.2,2294.2,1086.8,,,,,,,,,,,,,,,,,,,,,,,
TX,"Permian Resources, Llc (Private)","Permian Resources, Llc",Private,flared gas,Mcf,459.0,320.0,704.0,2653.0,1045.0,1213.0,1175.0,1110.0,1411.0,860.0,302.0,160.0,1283.0,1822.0,,,,,,,,,,,,
TX,"Permian Resources, Llc (Private)","Permian Resources, Llc",Private,equivalent co2 released,metric tons,25.2,17.5,38.6,145.4,57.3,66.5,64.4,60.8,77.3,47.1,16.5,8.8,70.3,99.8,,,,,,,,,,,,
TX,Petex (Private),Petex,Private,flared gas,Mcf,1550.0,1450.0,1580.0,1525.0,1578.0,1500.0,1580.0,32.0,,25.0,,,,,,30.0,,,,,,,27.0,,,
TX,Petex (Private),Petex,Private,equivalent co2 released,metric tons,84.9,79.5,86.6,83.6,86.5,82.2,86.6,1.8,,1.4,,,,,,1.6,,,,,,,1.5,,,
TX,"Petrodome Operating, Llc (Private)","Petrodome Operating, Llc",Private,flared gas,Mcf,45.0,668.0,,,,,,,,,,,,,,,,,,,,,,,,
TX,"Petrodome Operating, Llc (Private)","Petrodome Operating, Llc",Private,equivalent co2 released,metric tons,2.5,36.6,,,,,,,,,,,,,,,,,,,,,,,,
TX,Petroedge Contract Operating Llc (Private),Petroedge Contract Operating Llc,Private,flared gas,Mcf,333.0,1842.0,6823.0,864.0,4288.0,1335.0,239.0,62.0,60.0,62.0,58.0,62.0,60.0,,,244.0,,,,,,,,,,
TX,Petroedge Contract Operating Llc (Private),Petroedge Contract Operating Llc,Private,equivalent co2 released,metric tons,18.2,100.9,373.9,47.3,235.0,73.2,13.1,3.4,3.3,3.4,3.2,3.4,3.3,,,13.4,,,,,,,,,,
TX,Petroedge Operating Iv Llc (Private),Petroedge Operating Iv Llc,Private,flared gas,Mcf,7269.0,7016.0,4100.0,1799.0,2992.0,5517.0,2593.0,3749.0,4726.0,4572.0,3157.0,2036.0,2175.0,1781.0,829.0,4698.0,,10928.0,12120.0,18241.0,21920.0,16335.0,15955.0,10812.0,,
TX,Petroedge Operating Iv Llc (Private),Petroedge Operating Iv Llc,Private,equivalent co2 released,metric tons,398.3,384.5,224.7,98.6,164.0,302.3,142.1,205.4,259.0,250.5,173.0,111.6,119.2,97.6,45.4,257.5,,598.9,664.2,999.6,1201.2,895.2,874.3,592.5,,
TX,"Petrotx Operating, Llc (Private)","Petrotx Operating, Llc",Private,flared gas,Mcf,229.0,,126.0,295.0,80.0,,92.0,41.0,177.0,,,,,,,,,,,,,,,,,
TX,"Petrotx Operating, Llc (Private)","Petrotx Operating, Llc",Private,equivalent co2 released,metric tons,12.5,,6.9,16.2,4.4,,5.0,2.2,9.7,,,,,,,,,,,,,,,,,
TX,"Pinon Operating, Llc (Private)","Pinon Operating, Llc",Private,flared gas,Mcf,,,,779.0,,624.0,1381.0,485.0,442.0,1532.0,212.0,4747.0,129.0,,,,,,,,,,,,,
TX,"Pinon Operating, Llc (Private)","Pinon Operating, Llc",Private,equivalent co2 released,metric tons,,,,42.7,,34.2,75.7,26.6,24.2,84.0,11.6,260.1,7.1,,,,,,,,,,,,,
TX,"Placid Operating, Llc (Private)","Placid Operating, Llc",Private,flared gas,Mcf,329.0,79.0,,45.0,27.0,,95.0,,203.0,,,1022.0,245.0,100.0,,,,,,,,,,,,
TX,"Placid Operating, Llc (Private)","Placid Operating, Llc",Private,equivalent co2 released,metric tons,18.0,4.3,,2.5,1.5,,5.2,,11.1,,,56.0,13.4,5.5,,,,,,,,,,,,
TX,Poco Llc (Private),Poco Llc,Private,flared gas,Mcf,,369.0,1669.0,11825.0,3656.0,3039.0,6818.0,5095.0,348.0,101.0,406.0,264.0,337.0,144.0,41.0,327.0,465.0,381.0,372.0,372.0,360.0,403.0,390.0,372.0,,
TX,Poco Llc (Private),Poco Llc,Private,equivalent co2 released,metric tons,,20.2,91.5,648.0,200.3,166.5,373.6,279.2,19.1,5.5,22.2,14.5,18.5,7.9,2.2,17.9,25.5,20.9,20.4,20.4,19.7,22.1,21.4,20.4,,
TX,"Point Energy Partners Petro, Llc (Private)","Point Energy Partners Petro, Llc",Private,flared gas,Mcf,,,,,,79.0,619.0,1233.0,811.0,5847.0,2034.0,1036.0,1237.0,2748.0,1196.0,1400.0,508.0,25.0,31543.0,17256.0,22177.0,33137.0,378.0,894.0,,
TX,"Point Energy Partners Petro, Llc (Private)","Point Energy Partners Petro, Llc",Private,equivalent co2 released,metric tons,,,,,,4.3,33.9,67.6,44.4,320.4,111.5,56.8,67.8,150.6,65.5,76.7,27.8,1.4,1728.6,945.6,1215.3,1815.9,20.7,49.0,,
TX,Presidio Petroleum Llc (Private),Presidio Petroleum Llc,Private,flared gas,Mcf,6334.0,15632.0,3634.0,17873.0,4317.0,2761.0,1753.0,2176.0,3721.0,3358.0,2945.0,3508.0,3238.0,1306.0,4723.0,3681.0,3073.0,2193.0,3963.0,2947.0,2817.0,2638.0,,,,
TX,Presidio Petroleum Llc (Private),Presidio Petroleum Llc,Private,equivalent co2 released,metric tons,347.1,856.6,199.1,979.4,236.6,151.3,96.1,119.2,203.9,184.0,161.4,192.2,177.4,71.6,258.8,201.7,168.4,120.2,217.2,161.5,154.4,144.6,,,,
TX,"Pri Operating, Llc (Private)","Pri Operating, Llc",Private,flared gas,Mcf,11407.0,9711.0,156268.0,31709.0,18644.0,23276.0,18779.0,24186.0,23084.0,129706.0,62866.0,45932.0,39017.0,13051.0,12542.0,15352.0,8104.0,11062.0,81768.0,11261.0,34029.0,7782.0,68263.0,13840.0,,
TX,"Pri Operating, Llc (Private)","Pri Operating, Llc",Private,equivalent co2 released,metric tons,625.1,532.2,8563.5,1737.7,1021.7,1275.5,1029.1,1325.4,1265.0,7107.9,3445.1,2517.1,2138.1,715.2,687.3,841.3,444.1,606.2,4480.9,617.1,1864.8,426.5,3740.8,758.4,,
TX,Prime Operating Company (Private),Prime Operating Company,Private,flared gas,Mcf,,,,,,466.0,45.0,483.0,,,,,,,1508.0,,,927.0,288.0,,,,,,,
TX,Prime Operating Company (Private),Prime Operating Company,Private,equivalent co2 released,metric tons,,,,,,25.5,2.5,26.5,,,,,,,82.6,,,50.8,15.8,,,,,,,
TX,Primexx Operating Corporation (Private),Primexx Operating Corporation,Private,flared gas,Mcf,226659.0,194769.0,268680.0,229371.0,339459.0,280203.0,508618.0,474514.0,445930.0,456185.0,326614.0,387322.0,319163.0,141731.0,138207.0,41774.0,14239.0,8905.0,28470.0,21431.0,19046.0,49086.0,34978.0,21992.0,,
TX,Primexx Operating Corporation (Private),Primexx Operating Corporation,Private,equivalent co2 released,metric tons,12420.9,10673.3,14723.7,12569.5,18602.4,15355.1,27872.3,26003.4,24437.0,24998.9,17898.4,21225.2,17490.1,7766.9,7573.7,2289.2,780.3,488.0,1560.2,1174.4,1043.7,2689.9,1916.8,1205.2,,
TX,Protege Energy Iii Llc (Private),Protege Energy Iii Llc,Private,flared gas,Mcf,2823.0,2600.0,1916.0,1790.0,2151.0,2915.0,1847.0,4430.0,1540.0,3134.0,2596.0,2723.0,1312.0,3033.0,5577.0,495.0,1352.0,1277.0,1743.0,2121.0,2392.0,1175.0,2952.0,5051.0,,
TX,Protege Energy Iii Llc (Private),Protege Energy Iii Llc,Private,equivalent co2 released,metric tons,154.7,142.5,105.0,98.1,117.9,159.7,101.2,242.8,84.4,171.7,142.3,149.2,71.9,166.2,305.6,27.1,74.1,70.0,95.5,116.2,131.1,64.4,161.8,276.8,,
TX,"Pursuit Oil & Gas Stx, Llc (Private)","Pursuit Oil & Gas Stx, Llc",Private,flared gas,Mcf,,,,,,,,,,,,25927.0,,9981.0,,,,,,,,,,1352.0,,
TX,"Pursuit Oil & Gas Stx, Llc (Private)","Pursuit Oil & Gas Stx, Llc",Private,equivalent co2 released,metric tons,,,,,,,,,,,,1420.8,,547.0,,,,,,,,,,74.1,,
TX,"Quien Sabe Operating, Llc (Private)","Quien Sabe Operating, Llc",Private,flared gas,Mcf,12763.0,11257.0,11007.0,12781.0,12708.0,11760.0,9903.0,9207.0,8412.0,7662.0,7688.0,7396.0,7324.0,6668.0,11549.0,5780.0,2714.0,4240.0,7061.0,4022.0,3815.0,3719.0,,,,
TX,"Quien Sabe Operating, Llc (Private)","Quien Sabe Operating, Llc",Private,equivalent co2 released,metric tons,699.4,616.9,603.2,700.4,696.4,644.4,542.7,504.5,461.0,419.9,421.3,405.3,401.4,365.4,632.9,316.7,148.7,232.4,386.9,220.4,209.1,203.8,,,,
TX,"Raptor Resources, Inc. (Private)","Raptor Resources, Inc.",Private,flared gas,Mcf,,,,,5628.0,,,,9722.0,501.0,,,,,,,,,,,,,,,,
TX,"Raptor Resources, Inc. (Private)","Raptor Resources, Inc.",Private,equivalent co2 released,metric tons,,,,,308.4,,,,532.8,27.5,,,,,,,,,,,,,,,,
TX,Ratliff Operating Corp. (Private),Ratliff Operating Corp.,Private,flared gas,Mcf,2350.0,1503.0,1262.0,1247.0,1155.0,1150.0,1107.0,977.0,1019.0,1000.0,978.0,898.0,970.0,803.0,1000.0,581.0,229.0,1050.0,856.0,955.0,816.0,723.0,809.0,621.0,,
TX,Ratliff Operating Corp. (Private),Ratliff Operating Corp.,Private,equivalent co2 released,metric tons,128.8,82.4,69.2,68.3,63.3,63.0,60.7,53.5,55.8,54.8,53.6,49.2,53.2,44.0,54.8,31.8,12.5,57.5,46.9,52.3,44.7,39.6,44.3,34.0,,
TX,"Raw Oil & Gas, Inc. (Private)","Raw Oil & Gas, Inc.",Private,flared gas,Mcf,250.0,225.0,237.0,272.0,198.0,224.0,230.0,231.0,219.0,229.0,548.0,1287.0,1257.0,1410.0,1441.0,638.0,519.0,508.0,659.0,632.0,1306.0,2827.0,3097.0,4476.0,,
TX,"Raw Oil & Gas, Inc. (Private)","Raw Oil & Gas, Inc.",Private,equivalent co2 released,metric tons,13.7,12.3,13.0,14.9,10.9,12.3,12.6,12.7,12.0,12.5,30.0,70.5,68.9,77.3,79.0,35.0,28.4,27.8,36.1,34.6,71.6,154.9,169.7,245.3,,
TX,"Recoil Resources Operating, Inc. (Private)","Recoil Resources Operating, Inc.",Private,flared gas,Mcf,48942.0,40875.0,36868.0,32742.0,67069.0,79704.0,72556.0,82897.0,65076.0,77039.0,86479.0,81841.0,75287.0,66306.0,86503.0,84515.0,76748.0,71666.0,71587.0,71295.0,71381.0,63188.0,59620.0,57725.0,,
TX,"Recoil Resources Operating, Inc. (Private)","Recoil Resources Operating, Inc.",Private,equivalent co2 released,metric tons,2682.0,2240.0,2020.4,1794.3,3675.4,4367.8,3976.1,4542.8,3566.2,4221.7,4739.0,4484.9,4125.7,3633.6,4740.4,4631.4,4205.8,3927.3,3923.0,3907.0,3911.7,3462.7,3267.2,3163.3,,
TX,"Red Stag Energy, Llc (Private)","Red Stag Energy, Llc",Private,flared gas,Mcf,171.0,119.0,158.0,214.0,293.0,209.0,283.0,1194.0,121.0,161.0,39.0,835.0,779.0,318.0,191.0,191.0,57.0,64.0,196.0,74.0,179.0,103.0,87.0,141.0,,
TX,"Red Stag Energy, Llc (Private)","Red Stag Energy, Llc",Private,equivalent co2 released,metric tons,9.4,6.5,8.7,11.7,16.1,11.5,15.5,65.4,6.6,8.8,2.1,45.8,42.7,17.4,10.5,10.5,3.1,3.5,10.7,4.1,9.8,5.6,4.8,7.7,,
TX,"Red Willow Production, Llc (Private)","Red Willow Production, Llc",Private,flared gas,Mcf,,,,,,,,103.0,,,,,,,,,,,,,,,,,,
TX,"Red Willow Production, Llc (Private)","Red Willow Production, Llc",Private,equivalent co2 released,metric tons,,,,,,,,5.6,,,,,,,,,,,,,,,,,,
TX,Relentless Permian Operating Llc (Private),Relentless Permian Operating Llc,Private,flared gas,Mcf,31.0,28.0,31.0,30.0,31.0,29.0,31.0,31.0,30.0,31.0,30.0,31.0,31.0,29.0,31.0,30.0,31.0,30.0,31.0,31.0,30.0,31.0,30.0,31.0,,
TX,Relentless Permian Operating Llc (Private),Relentless Permian Operating Llc,Private,equivalent co2 released,metric tons,1.7,1.5,1.7,1.6,1.7,1.6,1.7,1.7,1.6,1.7,1.6,1.7,1.7,1.6,1.7,1.6,1.7,1.6,1.7,1.7,1.6,1.7,1.6,1.7,,
TX,Reverence Operating Llc (Private),Reverence Operating Llc,Private,flared gas,Mcf,,,,,,,,,2379.0,3487.0,2773.0,3436.0,31.0,348.0,31.0,27.0,31.0,2867.0,,,,,,,,
TX,Reverence Operating Llc (Private),Reverence Operating Llc,Private,equivalent co2 released,metric tons,,,,,,,,,130.4,191.1,152.0,188.3,1.7,19.1,1.7,1.5,1.7,157.1,,,,,,,,
TX,"Rickaway Energy, Corp. (Private)","Rickaway Energy, Corp.",Private,flared gas,Mcf,1021.0,881.0,826.0,1112.0,1052.0,947.0,949.0,674.0,913.0,464.0,573.0,559.0,207.0,289.0,585.0,681.0,464.0,466.0,773.0,446.0,556.0,505.0,652.0,441.0,,
TX,"Rickaway Energy, Corp. (Private)","Rickaway Energy, Corp.",Private,equivalent co2 released,metric tons,56.0,48.3,45.3,60.9,57.6,51.9,52.0,36.9,50.0,25.4,31.4,30.6,11.3,15.8,32.1,37.3,25.4,25.5,42.4,24.4,30.5,27.7,35.7,24.2,,
TX,"Ridgeline Resources, Llc (Private)","Ridgeline Resources, Llc",Private,flared gas,Mcf,556.0,1279.0,120.0,578.0,,,,,,,,,,,,,,,,,,,,,,
TX,"Ridgeline Resources, Llc (Private)","Ridgeline Resources, Llc",Private,equivalent co2 released,metric tons,30.5,70.1,6.6,31.7,,,,,,,,,,,,,,,,,,,,,,
TX,"Riley Permian Operating Co, Llc (Private)","Riley Permian Operating Co, Llc",Private,flared gas,Mcf,142004.0,75696.0,108041.0,63481.0,81410.0,83534.0,82763.0,85797.0,89327.0,82832.0,56771.0,47844.0,52448.0,98250.0,137526.0,122066.0,80732.0,45484.0,44080.0,59135.0,68449.0,110303.0,100887.0,106276.0,,
TX,"Riley Permian Operating Co, Llc (Private)","Riley Permian Operating Co, Llc",Private,equivalent co2 released,metric tons,7781.8,4148.1,5920.6,3478.8,4461.3,4577.7,4535.4,4701.7,4895.1,4539.2,3111.1,2621.9,2874.2,5384.1,7536.4,6689.2,4424.1,2492.5,2415.6,3240.6,3751.0,6044.6,5528.6,5823.9,,
TX,Rincon Petroleum Corporation (Private),Rincon Petroleum Corporation,Private,flared gas,Mcf,31.0,28.0,30.0,33.0,30.0,25.0,24.0,24.0,,,,,,,,30.0,,,,,,50.0,,35.0,,
TX,Rincon Petroleum Corporation (Private),Rincon Petroleum Corporation,Private,equivalent co2 released,metric tons,1.7,1.5,1.6,1.8,1.6,1.4,1.3,1.3,,,,,,,,1.6,,,,,,2.7,,1.9,,
